g_number,g_price,g_details,g_picture,g_color,g_size,g_brand
100044025921,6799.00,商品名称：Apple11英寸 ipad Pro（第四代）&商品编号：100044025921&商品毛重：0.88kg&商品产地：中国大陆&屏幕尺寸：11英寸&是否支持专用键盘：支持专用键盘&类型：其他&系统：iPadOS&厚度：7.0mm以下&分辨率：2388*1668&运行内存：其他&处理器：Apple M2芯片&内存容量：128GB&支持IPv6：不支持IPv6&CPU核心数：八核&颜色：银色&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/205304/10/17775/62656/634edfe1E17e63885/8f6c4217bf03497c.jpg,11英寸 银色,WLAN版 128G,Apple
100034710010,4799.00,商品名称：AppleiPad Air（第五代）&商品编号：100034710010&商品毛重：0.84kg&商品产地：中国大陆&屏幕尺寸：10.9英寸&是否支持专用键盘：支持专用键盘&类型：娱乐平板&系统：iPadOS&内存容量：64GB&处理器：Apple M1芯片&厚度：7.0mm以下&运行内存：其他&CPU核心数：八核&支持IPv6：不支持IPv6&热门机型：iPad Air&分辨率：2360*1640&颜色：蓝色&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/53399/29/23806/41292/645b57b3F8a759dbf/ce4c8ac367b878d8.jpg,蓝色,WLAN版 64G,Apple
100056664635,3399.00,商品名称：vivoPA2373&商品编号：100056664635&商品毛重：1.067kg&商品产地：中国大陆&内存容量：512GB&是否支持专用键盘：支持专用键盘&类型：其他&护眼模式：莱茵认证&系统：Android&CPU核心数：八核&厚度：7.0mm以下&热门机型：vivo pad2&屏幕尺寸：其他&支持IPv6：支持IPv6&运行内存：12GB&分辨率：2800*2000&颜色：灰色&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/202038/29/33545/48430/645b392bF6529257a/f82e7d90e4d56680.jpg,远山灰,12GB+512GB,vivo
100056664653,2499.00,商品名称：vivoPA2373&商品编号：100056664653&商品毛重：0.533kg&商品产地：中国大陆&内存容量：128GB&是否支持专用键盘：支持专用键盘&支持IPv6：支持IPv6&护眼模式：莱茵认证&系统：Android&CPU核心数：八核&类型：办公平板&运行内存：8GB&厚度：7.0mm以下&屏幕尺寸：12.1英寸&热门机型：vivo pad2&分辨率：2800*2000&颜色：灰色&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/111163/15/33234/53488/645dec46Ff02d2d34/5ed1f56e06da1afb.jpg,远山灰,8GB+128GB,vivo
100056375379,3399.00,商品名称：小米23046RP50C&商品编号：100056375379&商品毛重：1.08kg&商品产地：中国大陆&屏幕尺寸：11英寸&分辨率：2880*1800&类型：办公平板&护眼模式：莱茵认证&系统：Android&支持IPv6：支持IPv6&厚度：7.0mm以下&CPU核心数：八核&运行内存：12GB&热门机型：小米平板&内存容量：512GB&是否支持专用键盘：支持专用键盘&特性：分屏应用，窄边框，高保真音质，AI智能语音&颜色：蓝色&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/165726/17/34062/101725/6454f03bF8a8b81f9/94aac7b131b97ff5.jpg,新【平板6Pro 骁龙8+】远山蓝,12+512GB/144Hz/2.8K,小米（MI）
100049840965,2299.00,商品名称：荣耀荣耀平板V8 Pro&商品编号：100049840965&商品毛重：1.0kg&商品产地：中国大陆&内存容量：128GB&是否支持专用键盘：支持专用键盘&支持IPv6：支持IPv6&护眼模式：莱茵认证&系统：MagicOS&CPU核心数：八核&类型：办公平板&运行内存：8GB&厚度：7.0mm以下&屏幕尺寸：12.1英寸&分辨率：2560*1600&学生模式：含学生模式&颜色：蓝色&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/163791/10/32560/72667/6459fc20F86b7c1dd/eba4346661277c45.jpg,【V8 pro】晴空蓝,8+128GB,荣耀（HONOR）
100045109169,3399.00,商品名称：AppleiPad（第十代） &商品编号：100045109169&商品毛重：0.88kg&商品产地：中国大陆&屏幕尺寸：10.9英寸&是否支持专用键盘：支持专用键盘&类型：学习平板&系统：iPadOS&处理器：A14&支持IPv6：不支持IPv6&运行内存：其他&厚度：7.0mm以下&分辨率：2360*1640&内存容量：64GB&特性：指纹识别&颜色：粉色&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/62741/36/22163/24935/63527016E85f86c3a/3cdaafc46c2409c4.jpg,粉色,iPad10代 64G WLAN版,Apple
100044002903,2799.00,商品名称：添添XD-SDD16-2201&商品编号：100044002903&商品毛重：3.45kg&商品产地：中国大陆&屏幕尺寸：15.6英寸&分辨率：2048*1080&类型：二合一平板&系统：Android&厚度：11.1mm及以上&运行内存：6GB&内存容量：128GB&支持IPv6：支持IPv6&颜色：白色&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/214262/2/29953/191230/645da351F8a9609ea/a8c21ad78bbc41dc.jpg,,,添添
100055158109,2699.00,商品名称：华为HUAWEI MatePad 11英寸2023款&商品编号：100055158109&商品毛重：0.98kg&商品产地：中国大陆&内存容量：128GB&分辨率：2560*1600&支持IPv6：支持IPv6&系统：HarmonyOS&CPU核心数：八核&运行内存：8GB&屏幕尺寸：11英寸&厚度：7.1-9mm&类型：学习平板&热门机型：华为 MatePad&颜色：黑色&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/6950/31/19335/27720/64256e2cF0d725d17/2bdadcbde19fe8c6.jpg,【MatePad11柔光版】曜石黑,8+128GB,华为（HUAWEI）
100056424221,5299.00,商品名称：添添XD-SDD27-2201&商品编号：100056424221&商品毛重：22.3kg&商品产地：中国大陆&屏幕尺寸：其他&分辨率：2048*1080&类型：二合一平板&系统：Android&厚度：11.1mm及以上&运行内存：6GB&内存容量：128GB&支持IPv6：支持IPv6&颜色：白色&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/194072/32/34786/124806/645c5d6aF05dc0d92/8e505c63ec231a4b.jpg,【5月27日库存限量发售中】,,添添
100056664631,3099.00,商品名称：vivoPA2373&商品编号：100056664631&商品毛重：1.067kg&商品产地：中国大陆&屏幕尺寸：其他&分辨率：2800*2000&支持IPv6：支持IPv6&护眼模式：莱茵认证&系统：Android&厚度：7.0mm以下&运行内存：12GB&类型：办公平板&内存容量：256GB&是否支持专用键盘：支持专用键盘&颜色：其他&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/185530/34/34990/48352/645b387bF11d96a18/86db354e94d05f7b.jpg,远山灰,12GB+256GB,vivo
10049131476190,1258.00,商品名称：荣耀显通2023新款平板电脑pad大屏高清二合一办公学习游戏可插卡安卓p可插卡安卓pad护眼平板儿童 星空蓝128G(分期免息+原装蓝牙键盘) 性能版全网通5G WIFI至尊版&商品编号：10049131476190&店铺： 荣耀显通官方旗舰店&商品毛重：1.0kg&内存容量：128GB&可扩展容量：最大支持256GB&是否支持专用键盘：支持专用键盘&支持IPv6：支持IPv6&系统：Android&厚度：7.1-9mm&运行内存：12GB&分辨率：1920*1080&类型：其他&颜色：天蓝色&,http://img10.360buyimg.com/n1/jfs/t1/193220/30/30314/116259/6371e51dEb11a7b51/0bb22751677f8da2.jpg,星空蓝128G(分期免息+原装蓝牙键盘),性能版全网通5G WIFI至尊版,荣耀显通
100056664649,3099.00,商品名称：vivoPA2373&商品编号：100056664649&商品毛重：1.067kg&商品产地：中国大陆&屏幕尺寸：12.1英寸&是否支持专用键盘：支持专用键盘&支持IPv6：支持IPv6&护眼模式：莱茵认证&系统：Android&CPU核心数：八核&类型：办公平板&运行内存：12GB&内存容量：256GB&厚度：7.0mm以下&分辨率：2800*2000&热门机型：vivo pad2&颜色：蓝色&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/118607/16/36057/50272/645b3840F8e91141d/c29b72448e23aa2c.jpg,晴海蓝,12GB+256GB,vivo
100032575411,1199.00,商品名称：OPPOOPD2102&商品编号：100032575411&商品毛重：0.896kg&商品产地：中国大陆&内存容量：128GB&分辨率：2000*1200&是否支持专用键盘：支持专用键盘&学生模式：含学生模式&类型：学习平板&护眼模式：莱茵认证&系统：Android&支持IPv6：支持IPv6&CPU核心数：八核&运行内存：4GB&热门机型：OPPO Pad Air&屏幕尺寸：10.36英寸&家长管控：可管控&厚度：7.0mm以下&特性：机身防水，分屏应用，窄边框，高保真音质，AI智能语音&颜色：紫色&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/213013/32/29827/45542/645c9c30Fd48ae486/6db7b9c7f8098f85.jpg,新色-紫霞,4GB+128GB,OPPO
100048837234,3099.00,商品名称：小米23046RP50C&商品编号：100048837234&商品毛重：1.08kg&商品产地：中国大陆&屏幕尺寸：11英寸&分辨率：2880*1800&类型：办公平板&护眼模式：莱茵认证&系统：Android&支持IPv6：支持IPv6&CPU核心数：八核&内存容量：256GB&热门机型：小米平板&厚度：7.0mm以下&是否支持专用键盘：支持专用键盘&运行内存：12GB&特性：分屏应用，窄边框，高保真音质，AI智能语音&颜色：蓝色&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/197598/21/33798/101705/6454f003F97f53335/79ea3c6614f727e3.jpg,新【平板6Pro 骁龙8+】远山蓝,12+256GB/144Hz/2.8K,小米（MI）
100048837238,2499.00,商品名称：小米23046RP50C&商品编号：100048837238&商品毛重：1.07kg&商品产地：中国大陆&屏幕尺寸：11英寸&是否支持专用键盘：支持专用键盘&类型：办公平板&护眼模式：莱茵认证&系统：Android&支持IPv6：支持IPv6&厚度：7.0mm以下&CPU核心数：八核&运行内存：8GB&热门机型：小米平板&分辨率：2880*1800&内存容量：128GB&特性：分屏应用，窄边框，高保真音质，AI智能语音&颜色：金色&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/115656/20/36687/101795/6454ef83Fb01a2a0f/ee827e31ec354ac2.jpg,新【平板6Pro 骁龙8+】金色,8+128GB/144Hz/2.8K,小米（MI）
10021713150867,2599.00,商品名称：苹果（Apple） ipad2021/2022款10.2英寸平板电脑 2021款iPad9 灰色 64G WiFi【官方标配】&商品编号：10021713150867&店铺： APPLE翔合专卖店&商品毛重：480.00g&商品产地：其他&内存容量：64GB&分辨率：2160*1620&支持IPv6：不支持IPv6&系统：iPadOS&厚度：7.0mm以下&运行内存：其他&屏幕尺寸：10.2英寸&类型：其他&特性：指纹识别&颜色：灰色&,http://img12.360buyimg.com/n1/jfs/t1/175381/33/37035/45763/645fb5caFfef80797/dfac40be32807a64.jpg,2021款iPad9 灰色,64G WiFi【官方标配】,苹果（Apple）
100027743400,3599.00,商品名称：AppleiPad mini（第六代）&商品编号：100027743400&商品毛重：0.596kg&商品产地：中国大陆&屏幕尺寸：8.3英寸&分辨率：2266*1488&支持IPv6：支持IPv6&系统：iPadOS&厚度：7.0mm以下&类型：娱乐平板&内存容量：64GB&处理器：A15&特性：指纹识别&颜色：灰色&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/141114/22/26998/151914/61640867E935d16b8/0356338e74127da2.jpg,深空灰色,64G WLAN版,Apple
10070250622091,8419.00,商品名称：AppleiPad Pro 12.9英寸&商品编号：10070250622091&店铺： 浦联中慧官方旗舰店&商品毛重：0.7kg&内存容量：128GB&分辨率：2388*1668&类型：二合一平板&系统：iPadOS&厚度：7.0mm以下&运行内存：其他&屏幕尺寸：12.9英寸&支持IPv6：不支持IPv6&颜色：灰色&,http://img11.360buyimg.com/n1/jfs/t1/174422/40/31140/58570/635b5eb3E5031a2e1/9169568578ff3a2e.jpg,深空灰色 国行标配,128G WiFi版,Apple
100034709994,4799.00,商品名称：AppleiPad Air（第五代）&商品编号：100034709994&商品毛重：0.844kg&商品产地：中国大陆&屏幕尺寸：10.9英寸&是否支持专用键盘：支持专用键盘&支持IPv6：不支持IPv6&系统：iPadOS&运行内存：其他&处理器：Apple M1芯片&厚度：7.0mm以下&热门机型：iPad Air&CPU核心数：八核&类型：娱乐平板&内存容量：64GB&分辨率：2360*1640&颜色：星光色&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/102024/22/39506/31653/645b57bdF6ea2eb8d/bec61de4d24b811d.jpg,星光色,WLAN版 64G,Apple
100045109213,6399.00,商品名称：Apple11英寸 ipad Pro（第四代）&商品编号：100045109213&商品毛重：0.88kg&商品产地：中国大陆&屏幕尺寸：11英寸&分辨率：2388*1668&支持IPv6：不支持IPv6&系统：iPadOS&厚度：7.0mm以下&类型：其他&运行内存：8GB&处理器：Apple M2芯片&是否支持专用键盘：支持专用键盘&内存容量：128GB&CPU核心数：八核&颜色：银色&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/223591/40/16999/62656/63527254Eaa9658a6/1d836829facade2c.jpg,11英寸 银色,WLAN版 128G,Apple
100034710052,5599.00,商品名称：AppleiPad Air（第五代）&商品编号：100034710052&商品毛重：0.855kg&商品产地：中国大陆&屏幕尺寸：10.9英寸&是否支持专用键盘：支持专用键盘&支持IPv6：不支持IPv6&系统：iPadOS&类型：娱乐平板&厚度：7.0mm以下&内存容量：256GB&热门机型：iPad Air&分辨率：2360*1640&CPU核心数：八核&运行内存：其他&处理器：Apple M1芯片&颜色：灰色&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/88517/14/39442/30135/645b5855F22616630/1739e5a66ca5f6cc.jpg,深空灰色,WLAN版 256G,Apple
100045109173,3399.00,商品名称：AppleiPad（第十代） &商品编号：100045109173&商品毛重：0.88kg&商品产地：中国大陆&屏幕尺寸：10.9英寸&是否支持专用键盘：支持专用键盘&类型：学习平板&系统：iPadOS&处理器：A14&支持IPv6：不支持IPv6&运行内存：其他&厚度：7.0mm以下&分辨率：2360*1640&内存容量：64GB&特性：指纹识别&颜色：蓝色&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/128471/10/32078/24950/63526fabE0157810e/d43b0e5f053a4fb3.jpg,蓝色,iPad10代 64G WLAN版,Apple
100032575413,2199.00,商品名称：OPPOOPD2101&商品编号：100032575413&商品毛重：1.28kg&商品产地：中国大陆&分辨率：2560*1600&类型：办公平板&系统：Android&厚度：7.1-9mm&热门机型：OPPO Pad&特性：机身防水，分屏应用，窄边框，高保真音质，AI智能语音&内存容量：128GB&学生模式：含学生模式&支持IPv6：支持IPv6&护眼模式：莱茵认证&处理器：高通骁龙870&运行内存：8GB&屏幕尺寸：11英寸&家长管控：可管控&是否支持专用键盘：支持专用键盘&CPU核心数：八核&颜色：紫色&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/70479/37/20410/39378/645c5a83F357025d5/60b71aa0fbd62710.jpg,极光紫,8GB+128GB,OPPO
100034710084,4399.00,商品名称：AppleiPad Air（第五代）&商品编号：100034710084&商品毛重：0.84kg&商品产地：中国大陆&屏幕尺寸：10.9英寸&是否支持专用键盘：支持专用键盘&支持IPv6：不支持IPv6&系统：iPadOS&运行内存：其他&处理器：Apple M1芯片&厚度：7.0mm以下&热门机型：iPad Air&CPU核心数：八核&类型：娱乐平板&内存容量：64GB&分辨率：2360*1640&颜色：星光色&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/216015/6/30118/31928/645b584cF25e53dd2/c5b0e8c0d5c9f366.jpg,星光色,WLAN版 64G,Apple
100041217398,2299.00,商品名称：荣耀荣耀平板V8 Pro&商品编号：100041217398&商品毛重：1.01kg&商品产地：中国大陆&内存容量：128GB&分辨率：2560*1600&支持IPv6：支持IPv6&护眼模式：莱茵认证&系统：MagicOS&学生模式：含学生模式&CPU核心数：八核&类型：办公平板&运行内存：8GB&厚度：7.0mm以下&家长管控：可管控&是否支持专用键盘：支持专用键盘&屏幕尺寸：12.1英寸&颜色：橙色&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/150675/2/32085/73072/6459fc20F4a271c84/db12c3aee0b106c9.jpg,【V8 pro】燃橙色,8+128GB,荣耀（HONOR）
100056375377,2099.00,商品名称：小米23043RP34C&商品编号：100056375377&商品毛重：1.048kg&商品产地：中国大陆&屏幕尺寸：11英寸&分辨率：2880*1800&支持IPv6：支持IPv6&类型：办公平板&护眼模式：莱茵认证&系统：Android&厚度：7.0mm以下&处理器：高通骁龙870&CPU核心数：八核&运行内存：8GB&热门机型：小米平板&是否支持专用键盘：支持专用键盘&内存容量：128GB&特性：分屏应用，窄边框，高保真音质，AI智能语音&颜色：黑色&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/105701/11/33098/98890/6454f102F735752e1/c311330d1f76e821.jpg,新【小米平板6】黑色,8+128GB/144Hz/2.8K,小米（MI）
100044025903,3599.00,商品名称：AppleiPad（第十代） &商品编号：100044025903&商品毛重：0.89kg&商品产地：中国大陆&屏幕尺寸：10.9英寸&分辨率：2360*1640&支持IPv6：不支持IPv6&系统：iPadOS&处理器：A14&是否支持专用键盘：支持专用键盘&运行内存：其他&厚度：7.1-9mm&类型：学习平板&内存容量：64GB&特性：指纹识别&颜色：黄色&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/108738/3/33677/25446/634ee472E681dc930/2826721faacd274d.jpg,黄色,iPad10代 64G WLAN版,Apple
100039178878,1199.00,商品名称：OPPOOPD2102&商品编号：100039178878&商品毛重：0.896kg&商品产地：中国大陆&内存容量：128GB&是否支持专用键盘：支持专用键盘&分辨率：2000*1200&学生模式：含学生模式&类型：学习平板&护眼模式：莱茵认证&系统：Android&CPU核心数：八核&厚度：7.0mm以下&运行内存：4GB&热门机型：OPPO Pad Air&屏幕尺寸：10.36英寸&家长管控：可管控&支持IPv6：支持IPv6&特性：机身防水，分屏应用，窄边框，高保真音质，AI智能语音&颜色：银色&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/193957/21/30694/43472/645c9c12Fdf21390a/7ee6dd4ea8b827e3.jpg,星银,4GB+128GB,OPPO
100044025927,9299.00,商品名称：Apple12.9英寸 iPad Pro（第六代）&商品编号：100044025927&商品毛重：1.51kg&商品产地：中国大陆&屏幕尺寸：12.9英寸&分辨率：2732*2048&支持IPv6：不支持IPv6&系统：iPadOS&厚度：7.0mm以下&运行内存：其他&内存容量：128GB&类型：学习平板&颜色：灰色&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/181183/21/29599/65121/634ee701E61cc7b1f/41377f6c3cb1f5b1.jpg,12.9英寸 灰色,WLAN版 128G,Apple
100045109177,6399.00,商品名称：Apple11英寸 ipad Pro（第四代）&商品编号：100045109177&商品毛重：0.87kg&商品产地：中国大陆&屏幕尺寸：11英寸&分辨率：2388*1668&支持IPv6：不支持IPv6&系统：iPadOS&厚度：7.0mm以下&类型：其他&运行内存：8GB&处理器：Apple M2芯片&是否支持专用键盘：支持专用键盘&内存容量：128GB&CPU核心数：八核&颜色：灰色&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/105206/37/34294/62228/635272b3E50bbbcb1/c6aac4dd8c45e615.jpg,11英寸 灰色,WLAN版 128G,Apple
68538408610,6499.00,商品名称：苹果（Apple）iPad Pro 2022款&商品编号：68538408610&店铺： 疆界旗舰店&商品毛重：2.34kg&内存容量：128GB&分辨率：2388*1668&类型：二合一平板&系统：iPadOS&屏幕尺寸：11英寸&处理器：Apple M2芯片&支持IPv6：不支持IPv6&热门机型：iPad Pro&是否支持专用键盘：支持专用键盘&运行内存：其他&厚度：7.0mm以下&特性：窄边框&颜色：其他&,http://img10.360buyimg.com/n1/jfs/t1/104960/22/39935/91838/645c637bF2122995a/b1d2d8b6abca51cf.jpg,11  寸 灰色 官 方 标 配,128G WLAN版,苹果（Apple）
10073181221414,4799.00,商品名称：学而思平板智能学习机xpad 2k高清11英寸6G+128G自研课程AI家教机 点读机 学生平板电脑 学而思Xpad&商品编号：10073181221414&店铺： 简优数码专营店&商品毛重：500.00g&内存容量：128GB&学生模式：含学生模式&电池容量：7001-8000mAh&护眼模式：莱茵认证&内核：八核&屏幕尺寸：11英寸&适用人群：学龄前，小学，初中生，高中生&运行内存：6GB&接口：Type-C&家长管控：可管控&类型：学生平板&附加功能：支持屏幕手写，摄像头功能，拍照学习&支持IPv6：支持IPv6&,http://img14.360buyimg.com/n1/jfs/t1/103986/21/38952/172558/645db6f5Fee345e76/98a3ad78d0471429.jpg,,,学而思
100023428874,2199.00,商品名称：华为MatePad 11&商品编号：100023428874&商品毛重：0.845kg&商品产地：中国大陆&内存容量：128GB&分辨率：2560*1600&支持IPv6：支持IPv6&护眼模式：莱茵认证&系统：HarmonyOS&厚度：7.1-9mm&CPU核心数：八核&屏幕尺寸：10.95英寸&运行内存：6GB&类型：娱乐平板&家长管控：可管控&学生模式：含学生模式&特性：分屏应用&颜色：灰色&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/68503/12/23101/67389/64530faeFb67ece7b/a68058ebffbd7fd1.jpg,【MatePad 11】曜石灰,6+128GB,华为（HUAWEI）
100013260409,1639.00,商品名称：小米小米平板&商品编号：100013260409&商品毛重：0.87kg&商品产地：中国大陆&屏幕尺寸：11英寸&分辨率：2560*1600&类型：娱乐平板&护眼模式：莱茵认证&系统：Android&处理器：高通骁龙860&厚度：7.0mm以下&内存容量：128GB&热门机型：小米平板5&支持IPv6：支持IPv6&运行内存：6GB&是否支持专用键盘：支持专用键盘&特性：分屏应用&颜色：黑色&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/116921/3/35260/51990/64365503Fec579072/d162ecaebecedde8.jpg,小米平板5 黑色,6+128G/WIFI,小米（MI）
100042379746,4099.00,商品名称：小度XD-SDB21-2201&商品编号：100042379746&商品毛重：1.93kg&商品产地：中国大陆&屏幕尺寸：13.3英寸&学生模式：含学生模式&附加功能：真人发音，摄像头功能，拍照学习&内存容量：256GB&类型：学习机&适用人群：小学，初中生，高中生&运行内存：6GB&接口：Type-C&家长管控：可管控&内核：八核&支持IPv6：支持IPv6&电池容量：8001-9000mAh&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/66168/18/22499/113883/645c5b58F7db4f537/145acabf15de6b40.jpg,年度新品-Z20 Plus智学版6+256G,,小度
100055158107,2499.00,商品名称：华为HUAWEI MatePad 11英寸2023款&商品编号：100055158107&商品毛重：0.884kg&商品产地：中国大陆&内存容量：128GB&分辨率：2560*1600&支持IPv6：支持IPv6&系统：HarmonyOS&CPU核心数：八核&运行内存：8GB&屏幕尺寸：11英寸&厚度：7.1-9mm&类型：学习平板&颜色：白色&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/117677/3/34044/26218/64256dfbF1a00fd9a/69cebfc545d4853e.jpg,【MatePad11新品】晶钻白,8+128GB,华为（HUAWEI）
100032575415,1499.00,商品名称：OPPOOPD2102&商品编号：100032575415&商品毛重：0.897kg&商品产地：中国大陆&内存容量：128GB&分辨率：2000*1200&是否支持专用键盘：支持专用键盘&学生模式：含学生模式&类型：学习平板&护眼模式：莱茵认证&系统：Android&支持IPv6：支持IPv6&CPU核心数：八核&运行内存：6GB&热门机型：OPPO Pad Air&屏幕尺寸：10.36英寸&家长管控：可管控&厚度：7.0mm以下&特性：机身防水，分屏应用，窄边框，高保真音质，AI智能语音&颜色：紫色&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/91003/16/38762/44234/645c9cd3F1a65cfb8/f421fdcea5367b75.jpg,新色-紫霞,6GB+128GB,OPPO
10051279717107,519.00,商品名称：第三星种X30 Pro&商品编号：10051279717107&店铺： 简易生活数码时代电脑整机专营店&商品毛重：500.00g&商品产地：中国大陆&货号：X30 Pro&屏幕尺寸：其他&可扩展容量：最大支持512GB&是否支持专用键盘：支持专用键盘&支持IPv6：不支持IPv6&CPU核心数：十核&系统：Android&学生模式：含学生模式&厚度：7.0mm以下&类型：二合一平板&运行内存：12GB&内存容量：512GB&家长管控：可管控&分辨率：2560*1600&特性：窄边框&颜色：白色&,http://img12.360buyimg.com/n1/jfs/t1/217921/20/21087/105607/641ae739Fc76f9012/98a7a89103a476d2.jpg,暗紫色丨12+128丨12.1英寸+原装蓝牙键盘,,第三星种
100014352531,3999.00,商品名称：AppleiPad mini（第六代）&商品编号：100014352531&商品毛重：0.61kg&商品产地：中国大陆&屏幕尺寸：8.3英寸&分辨率：2266*1488&支持IPv6：不支持IPv6&系统：iPadOS&处理器：A15&运行内存：其他&类型：其他&厚度：7.0mm以下&内存容量：64GB&特性：指纹识别&颜色：紫色&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/68202/40/22421/27339/6323113aE70f40b52/fc8ce78639319d67.jpg,紫色,64G WLAN版,Apple
